Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
1706,25,Self-emp-inc,29,9th,15,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,49,71,81,Japan,barup1706
1707,75,Self-emp-inc,18,12th,10,Married-spouse-absent,Machine-op-inspct,Husband,Other,Female,98,69,63,Greece,tfjfq1707
1708,95,Private,8,7th-8th,7,Divorced,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,61,25,15,France,alxxa1708
1709,91,?,28,Some-college,6,Separated,Handlers-cleaners,Husband,Other,Female,81,97,87,Outlying-US(Guam-USVI-etc),somkp1709
1710,22,Self-emp-inc,73,Some-college,7,Never-married,Tech-support,Own-child,White,Female,98,93,90,Nicaragua,qzvfv1710
1711,43,Never-worked,68,Prof-school,6,Married-AF-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,4,26,36,Columbia,gvbmt1711
1712,84,Private,5,10th,6,Widowed,Craft-repair,Other-relative,Asian-Pac-Islander,Female,82,77,98,France,dqqgr1712
1713,55,Federal-gov,57,9th,9,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,7,60,51,Trinadad&Tobago,wevov1713
1714,2,Private,92,Assoc-voc,2,Divorced,Protective-serv,Unmarried,White,Male,56,44,35,Hong,rdqfm1714
1715,25,Federal-gov,37,Masters,11,Never-married,Sales,Unmarried,White,Male,36,76,33,Thailand,yilpl1715
1716,0,Local-gov,2,Masters,10,Widowed,Protective-serv,Husband,Other,Male,52,85,12,Peru,lutrh1716
1717,95,Without-pay,59,5th-6th,15,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,37,73,72,Canada,myilx1717
1718,56,Self-emp-inc,90,12th,16,Married-AF-spouse,Machine-op-inspct,Not-in-family,Black,Female,75,5,44,Hong,nhduv1718
1719,70,Never-worked,54,12th,4,Never-married,Prof-specialty,Wife,Other,Male,98,26,59,?,wnwkz1719
1720,82,Self-emp-inc,15,12th,13,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,65,72,57,Thailand,lvsxc1720
1721,86,Self-emp-not-inc,6,1st-4th,7,Widowed,Prof-specialty,Own-child,Other,Female,48,64,24,Portugal,hkcqi1721
1722,62,Local-gov,38,1st-4th,9,Widowed,Other-service,Husband,White,Female,67,95,14,Germany,qxkai1722
1723,46,Without-pay,53,Preschool,15,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,87,94,55,Vietnam,payyw1723
1724,89,?,88,HS-grad,6,Married-AF-spouse,Prof-specialty,Wife,Black,Female,56,21,45,Italy,dmgfd1724
1725,77,Self-emp-not-inc,54,Prof-school,11,Divorced,Other-service,Other-relative,Other,Male,30,65,94,Poland,zileh1725
1726,12,Self-emp-not-inc,82,Assoc-acdm,7,Separated,Machine-op-inspct,Wife,Other,Male,7,75,32,Puerto-Rico,fnkgc1726
1727,62,?,8,12th,14,Widowed,Protective-serv,Unmarried,Asian-Pac-Islander,Male,77,62,37,Trinadad&Tobago,tjqef1727
1728,37,Self-emp-not-inc,13,5th-6th,14,Separated,Transport-moving,Other-relative,Asian-Pac-Islander,Male,31,64,35,El-Salvador,xqfwm1728
1729,83,Self-emp-not-inc,39,12th,10,Separated,Tech-support,Unmarried,White,Female,83,33,85,?,dhebg1729
1730,31,Self-emp-not-inc,96,Assoc-acdm,13,Divorced,Farming-fishing,Husband,Asian-Pac-Islander,Female,0,90,88,Canada,mjpro1730
1731,28,Federal-gov,85,Assoc-voc,1,Divorced,Exec-managerial,Wife,Other,Female,20,75,58,France,gtuhb1731
1732,59,Local-gov,81,Prof-school,11,Widowed,Protective-serv,Husband,Asian-Pac-Islander,Male,12,86,93,Laos,kunde1732
1733,83,Private,76,HS-grad,7,Widowed,Transport-moving,Unmarried,White,Male,50,74,32,Philippines,otgea1733
1734,40,Local-gov,61,Masters,16,Widowed,Armed-Forces,Husband,Other,Male,9,43,15,Scotland,vwovr1734
1735,89,Self-emp-not-inc,58,Preschool,1,Married-civ-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,41,62,47,Jamaica,zssgb1735
1736,29,Never-worked,16,7th-8th,2,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,29,94,91,Scotland,vmmaz1736
1737,28,Local-gov,50,Prof-school,5,Widowed,Other-service,Unmarried,Black,Female,4,81,57,England,lwdsr1737
1738,52,State-gov,29,5th-6th,3,Widowed,Other-service,Other-relative,Black,Female,58,85,44,Yugoslavia,rjyta1738
1739,42,Federal-gov,88,HS-grad,9,Separated,Transport-moving,Husband,Asian-Pac-Islander,Female,78,62,58,Germany,pinnq1739
1740,10,State-gov,68,Some-college,10,Never-married,Protective-serv,Wife,Other,Male,3,96,46,Nicaragua,memow1740
1741,84,Local-gov,3,Assoc-voc,14,Married-spouse-absent,Priv-house-serv,Wife,Asian-Pac-Islander,Male,16,5,83,Vietnam,qpnmp1741
1742,17,Self-emp-inc,29,9th,10,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,66,39,17,Hong,wmxml1742
1743,0,State-gov,82,7th-8th,13,Never-married,Machine-op-inspct,Unmarried,White,Male,24,49,57,Yugoslavia,wcgsf1743
1744,39,Never-worked,39,11th,14,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Male,68,40,11,Ireland,urbos1744
1745,38,State-gov,65,Doctorate,9,Married-spouse-absent,Other-service,Husband,Asian-Pac-Islander,Female,65,12,47,United-States,nrcvw1745
1746,98,Self-emp-inc,54,Doctorate,4,Married-civ-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,53,4,59,Cambodia,ruzsy1746
1747,65,Local-gov,1,12th,11,Separated,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,14,67,89,Cuba,kcbfj1747
1748,48,Federal-gov,96,Doctorate,1,Widowed,Exec-managerial,Own-child,White,Male,28,46,67,Mexico,obwhl1748
1749,86,Self-emp-not-inc,25,Doctorate,1,Separated,Prof-specialty,Own-child,Other,Female,85,76,86,Dominican-Republic,prbtm1749
1750,45,Local-gov,50,7th-8th,5,Married-spouse-absent,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,44,6,47,Taiwan,jjrnp1750
1751,49,Local-gov,20,12th,14,Married-AF-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,16,0,86,Dominican-Republic,gbjsu1751
1752,22,Local-gov,10,7th-8th,5,Separated,Transport-moving,Other-relative,Black,Male,69,15,14,Canada,fvezh1752
1753,92,Self-emp-not-inc,40,Assoc-voc,10,Never-married,Prof-specialty,Unmarried,Other,Female,27,86,91,China,lyuwg1753
1754,65,Self-emp-inc,49,Assoc-acdm,8,Married-civ-spouse,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,96,80,55,Italy,dyjgv1754
1755,85,State-gov,15,9th,5,Divorced,?,Husband,White,Male,19,35,9,Yugoslavia,aifpo1755
1756,66,Private,28,Assoc-voc,4,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,8,84,14,Puerto-Rico,aiieq1756
1757,32,?,7,Prof-school,12,Widowed,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,28,61,20,Iran,qmjio1757
1758,50,Self-emp-not-inc,3,5th-6th,7,Married-spouse-absent,Adm-clerical,Other-relative,Black,Male,77,43,14,Laos,fhkpe1758
1759,70,Federal-gov,6,HS-grad,7,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo,Female,10,25,25,France,nmgvd1759
1760,35,Never-worked,24,Some-college,12,Married-AF-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,67,45,46,Holand-Netherlands,jfdpv1760
1761,100,Without-pay,58,Some-college,5,Married-civ-spouse,Tech-support,Wife,Other,Female,6,4,46,Jamaica,vuwpo1761
1762,23,?,53,9th,1,Separated,Farming-fishing,Wife,White,Female,1,79,12,Trinadad&Tobago,glfyh1762
1763,82,Private,88,9th,1,Separated,Transport-moving,Other-relative,White,Female,33,24,48,El-Salvador,dkesg1763
1764,89,Never-worked,37,5th-6th,3,Married-AF-spouse,Machine-op-inspct,Unmarried,Other,Female,68,30,63,Germany,ysiqb1764
1765,79,Private,24,Assoc-acdm,2,Married-spouse-absent,?,Husband,Asian-Pac-Islander,Female,29,32,71,Nicaragua,jhgwp1765
1766,27,Self-emp-not-inc,100,Bachelors,8,Married-civ-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,59,92,91,Vietnam,apamv1766
1767,85,Without-pay,58,1st-4th,3,Widowed,Handlers-cleaners,Not-in-family,Other,Male,67,61,52,Nicaragua,yjjas1767
1768,1,Local-gov,32,12th,12,Widowed,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,95,7,61,India,voquc1768
1769,9,?,45,10th,5,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,60,60,24,Italy,puteq1769
1770,81,Never-worked,53,Masters,12,Divorced,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,18,8,62,Puerto-Rico,zptbz1770
1771,11,Private,39,Masters,14,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,24,2,27,Hungary,lorbp1771
1772,64,Self-emp-inc,12,7th-8th,9,Divorced,Tech-support,Wife,Other,Male,82,67,42,?,ihcca1772
1773,67,Self-emp-inc,36,Bachelors,10,Separated,Transport-moving,Husband,Black,Male,94,51,62,Laos,dnmjq1773
1774,61,Without-pay,98,Assoc-acdm,8,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,9,3,62,Peru,iklrm1774
1775,54,Local-gov,89,12th,9,Married-AF-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,38,17,7,Greece,iljnj1775
1776,36,State-gov,28,9th,11,Married-AF-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Female,24,88,96,Philippines,qnybi1776
1777,84,Without-pay,30,12th,4,Never-married,Farming-fishing,Own-child,White,Male,93,24,74,Nicaragua,vtfwq1777
1778,19,Never-worked,77,Assoc-voc,16,Never-married,Farming-fishing,Other-relative,Black,Male,100,43,95,United-States,pqmrt1778
1779,69,Self-emp-inc,83,7th-8th,6,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Female,23,78,86,Iran,xlwaz1779
1780,84,Never-worked,88,Preschool,16,Never-married,Priv-house-serv,Wife,White,Female,64,83,23,United-States,ipqgy1780
1781,62,?,29,1st-4th,8,Never-married,Armed-Forces,Other-relative,Other,Male,13,47,12,Haiti,haddh1781
1782,68,?,65,Masters,5,Widowed,Sales,Husband,Amer-Indian-Eskimo,Male,44,15,99,England,fugbw1782
1783,41,State-gov,60,11th,3,Separated,Craft-repair,Not-in-family,Other,Female,9,36,93,Iran,qcloi1783
1784,80,Local-gov,96,7th-8th,15,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,44,77,5,France,vszig1784
1785,16,Private,22,11th,6,Never-married,Transport-moving,Husband,Black,Male,48,68,14,?,dnyrd1785
1786,57,?,99,9th,11,Married-AF-spouse,Other-service,Own-child,White,Female,39,49,11,United-States,kjqlv1786
1787,5,Federal-gov,92,Doctorate,16,Divorced,Tech-support,Not-in-family,White,Male,0,28,38,?,ehhws1787
1788,96,State-gov,4,Prof-school,14,Separated,Sales,Own-child,Asian-Pac-Islander,Male,96,53,62,Iran,byawv1788
1789,22,State-gov,51,Preschool,9,Married-civ-spouse,Adm-clerical,Wife,Other,Female,97,71,29,Iran,iepcg1789
1790,3,Self-emp-inc,49,Prof-school,5,Separated,Other-service,Husband,Amer-Indian-Eskimo,Male,57,86,13,?,ftkvt1790
1791,8,Without-pay,69,10th,4,Married-civ-spouse,Sales,Other-relative,White,Female,44,41,20,Iran,vpexd1791
1792,62,?,42,Preschool,4,Widowed,Farming-fishing,Unmarried,Black,Female,25,90,16,Germany,bayxl1792
1793,92,Self-emp-inc,65,Prof-school,16,Never-married,Farming-fishing,Unmarried,Black,Male,48,21,83,Cambodia,ervtu1793
1794,41,Private,68,11th,1,Separated,?,Other-relative,Black,Male,44,61,7,El-Salvador,zkyop1794
1795,74,Local-gov,24,11th,10,Never-married,Adm-clerical,Husband,White,Female,8,32,87,France,gysfj1795
1796,92,Self-emp-inc,77,Preschool,13,Widowed,Machine-op-inspct,Husband,White,Female,77,41,54,Italy,qlefb1796
1797,95,State-gov,75,Masters,1,Separated,Other-service,Unmarried,White,Male,36,26,24,France,molzq1797
1798,11,Local-gov,100,Bachelors,14,Separated,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,78,95,57,France,lnhja1798
1799,34,Never-worked,17,Doctorate,9,Married-AF-spouse,Other-service,Wife,Asian-Pac-Islander,Male,35,52,49,Hong,zkojk1799
1800,91,Federal-gov,17,12th,14,Married-spouse-absent,Transport-moving,Husband,Black,Male,65,100,62,United-States,llaue1800
1801,49,Self-emp-not-inc,1,9th,8,Widowed,Prof-specialty,Husband,White,Female,63,32,82,Italy,tatzp1801
1802,71,?,41,Preschool,6,Divorced,Sales,Other-relative,White,Male,97,56,74,Thailand,vwqge1802
1803,39,Private,6,9th,6,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,98,85,25,Taiwan,tuwjm1803
1804,58,State-gov,86,Assoc-voc,12,Separated,Sales,Other-relative,Other,Male,50,62,75,Jamaica,rdwfh1804
1805,5,?,61,Prof-school,12,Married-civ-spouse,Tech-support,Unmarried,White,Male,17,2,36,Poland,fgcfs1805
1806,73,State-gov,27,7th-8th,8,Separated,Farming-fishing,Not-in-family,White,Male,7,6,75,Philippines,uacis1806
1807,88,State-gov,13,Prof-school,4,Never-married,Craft-repair,Other-relative,Black,Male,30,3,10,Japan,teghj1807
1808,12,Without-pay,72,Assoc-acdm,9,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,68,83,61,Nicaragua,bvtit1808
1809,97,Never-worked,11,12th,16,Divorced,Adm-clerical,Unmarried,White,Male,98,14,31,Taiwan,rvquu1809
1810,59,Without-pay,82,Masters,15,Separated,Tech-support,Husband,Amer-Indian-Eskimo,Male,4,37,77,Cuba,zjdnx1810
1811,78,Local-gov,42,10th,9,Married-spouse-absent,?,Unmarried,Amer-Indian-Eskimo,Male,23,51,46,Laos,uwoov1811
1812,15,Private,81,Prof-school,15,Separated,?,Unmarried,Other,Female,23,39,89,Puerto-Rico,miqqw1812
1813,4,Private,47,HS-grad,1,Married-AF-spouse,Prof-specialty,Wife,White,Female,49,59,9,Taiwan,sqisz1813
1814,22,Local-gov,46,Bachelors,3,Never-married,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,88,100,98,France,fqmcj1814
1815,52,Without-pay,100,HS-grad,10,Divorced,Exec-managerial,Husband,Black,Male,100,32,58,United-States,tcang1815
1816,66,State-gov,79,Assoc-acdm,3,Separated,Exec-managerial,Husband,White,Male,23,63,32,Ecuador,dzwkt1816
1817,71,Local-gov,2,11th,13,Married-AF-spouse,Other-service,Other-relative,Other,Male,92,89,32,El-Salvador,zpeji1817
1818,72,Private,60,10th,14,Married-spouse-absent,?,Other-relative,Black,Male,10,18,80,Laos,kvuew1818
1819,5,Self-emp-not-inc,77,Bachelors,13,Widowed,Transport-moving,Husband,Amer-Indian-Eskimo,Male,61,24,37,Columbia,fkhrh1819
1820,39,Self-emp-inc,55,HS-grad,3,Widowed,Craft-repair,Husband,White,Male,50,100,48,Scotland,ahcpu1820
1821,79,Self-emp-inc,21,11th,15,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,68,94,74,United-States,jgijq1821
1822,79,Never-worked,51,12th,5,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,16,97,58,France,tobfq1822
1823,41,State-gov,87,5th-6th,4,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,98,60,74,Yugoslavia,zokbv1823
1824,89,Self-emp-not-inc,37,9th,14,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,69,79,70,France,vbvqo1824
1825,22,State-gov,35,Assoc-acdm,11,Married-civ-spouse,?,Not-in-family,Asian-Pac-Islander,Female,86,1,30,Haiti,fjgqj1825
1826,89,State-gov,41,Doctorate,9,Divorced,Farming-fishing,Unmarried,Other,Male,73,15,20,Honduras,uovme1826
1827,89,Federal-gov,28,Some-college,9,Never-married,Priv-house-serv,Unmarried,Black,Male,45,12,55,China,bbbps1827
1828,19,Private,9,11th,9,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Female,95,8,45,Mexico,pbwcc1828
1829,62,Self-emp-not-inc,72,12th,2,Widowed,?,Other-relative,Amer-Indian-Eskimo,Female,12,13,71,Italy,pexjv1829
1830,29,Self-emp-not-inc,80,11th,14,Married-civ-spouse,Prof-specialty,Other-relative,Black,Female,37,30,96,South,cnhsj1830
1831,9,Federal-gov,100,Some-college,9,Separated,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,52,54,48,Canada,abfuf1831
1832,11,State-gov,27,Assoc-voc,3,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,12,6,74,Japan,cxkkt1832
1833,99,Never-worked,25,9th,5,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,65,47,8,Vietnam,mqxdo1833
1834,26,Local-gov,61,10th,3,Divorced,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,36,28,81,Germany,xtgdv1834
1835,82,Never-worked,84,Assoc-acdm,16,Divorced,Transport-moving,Other-relative,Other,Male,82,82,35,El-Salvador,pwmkg1835
1836,72,Never-worked,2,Some-college,12,Divorced,Sales,Not-in-family,White,Male,10,78,63,?,pntrk1836
1837,1,Local-gov,85,Assoc-voc,3,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,58,73,59,Scotland,utlvp1837
1838,99,Self-emp-not-inc,50,Doctorate,11,Married-AF-spouse,Craft-repair,Wife,White,Female,39,23,68,Scotland,vhfaz1838
1839,46,Private,62,Prof-school,1,Married-civ-spouse,Craft-repair,Own-child,White,Female,82,77,33,Columbia,gyxcu1839
1840,55,?,12,Masters,16,Widowed,Craft-repair,Unmarried,White,Female,78,26,83,Italy,auyvo1840
1841,10,Federal-gov,30,Doctorate,16,Divorced,?,Own-child,Amer-Indian-Eskimo,Female,56,93,41,Outlying-US(Guam-USVI-etc),zxjtc1841
1842,74,State-gov,23,Bachelors,12,Married-AF-spouse,?,Own-child,Amer-Indian-Eskimo,Female,88,7,74,Cambodia,mphbh1842
1843,24,Private,50,Prof-school,11,Married-spouse-absent,Priv-house-serv,Wife,Asian-Pac-Islander,Female,99,44,2,Trinadad&Tobago,zeuor1843
1844,95,?,68,1st-4th,5,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,67,78,19,Cuba,zlpwc1844
1845,43,Self-emp-not-inc,3,HS-grad,13,Married-spouse-absent,?,Other-relative,White,Female,15,58,48,Japan,zxqmh1845
1846,91,Self-emp-inc,71,11th,16,Married-spouse-absent,Craft-repair,Wife,Amer-Indian-Eskimo,Male,24,77,25,Thailand,ttjym1846
1847,13,Never-worked,85,10th,6,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,24,5,86,England,xexuo1847
1848,78,Self-emp-inc,98,Doctorate,1,Divorced,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,13,91,69,Iran,dkrsh1848
1849,55,State-gov,50,HS-grad,7,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,29,2,36,Italy,fejle1849
1850,5,Without-pay,2,7th-8th,3,Never-married,Craft-repair,Not-in-family,Black,Female,94,49,51,England,eldpg1850
1851,23,Without-pay,3,11th,7,Never-married,Machine-op-inspct,Other-relative,Other,Male,84,2,85,Honduras,bbnlt1851
1852,42,Self-emp-inc,5,1st-4th,6,Never-married,Exec-managerial,Husband,Black,Female,48,61,37,Cambodia,pxwbx1852
1853,49,Local-gov,30,Bachelors,8,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Female,54,91,47,Philippines,btkfa1853
1854,75,Federal-gov,93,Doctorate,14,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Male,38,47,38,Philippines,jodpz1854
1855,56,?,7,Bachelors,2,Separated,Sales,Not-in-family,White,Male,43,14,17,?,hkprx1855
1856,43,State-gov,31,1st-4th,7,Married-AF-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,10,60,46,China,hywdr1856
1857,24,State-gov,11,HS-grad,2,Widowed,Tech-support,Own-child,Amer-Indian-Eskimo,Female,24,90,28,Peru,smbsp1857
1858,81,Self-emp-inc,54,5th-6th,7,Married-civ-spouse,Tech-support,Husband,Black,Female,56,7,35,Poland,jrntv1858
1859,21,Federal-gov,68,Masters,3,Widowed,Sales,Husband,Other,Male,43,50,78,?,efxpp1859
1860,94,State-gov,41,Some-college,15,Separated,Prof-specialty,Other-relative,White,Female,16,21,25,Vietnam,hptny1860
1861,18,State-gov,42,Some-college,2,Separated,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,63,84,17,Columbia,wjqgq1861
1862,63,Never-worked,76,7th-8th,6,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,89,41,73,China,leydp1862
1863,89,Never-worked,27,Prof-school,7,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,78,28,37,Cambodia,htvhj1863
1864,29,Local-gov,81,10th,2,Separated,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,23,72,87,Honduras,nmbxq1864
1865,37,Never-worked,60,Prof-school,8,Married-civ-spouse,Priv-house-serv,Not-in-family,Other,Female,92,83,3,Iran,lldmv1865
1866,49,Private,23,11th,14,Married-AF-spouse,Prof-specialty,Husband,White,Female,95,20,82,Thailand,ivkfz1866
1867,40,?,38,Assoc-voc,10,Separated,Craft-repair,Other-relative,Other,Male,79,90,57,Peru,baczr1867
1868,95,?,35,Preschool,12,Widowed,Priv-house-serv,Own-child,White,Female,43,63,7,Italy,vrfkc1868
1869,11,Without-pay,40,1st-4th,1,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,55,7,53,Ecuador,rtoms1869
1870,56,Private,71,Preschool,7,Never-married,Adm-clerical,Husband,Black,Male,39,93,83,India,wlvst1870
1871,63,Without-pay,42,Assoc-voc,3,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,64,87,93,France,qczqw1871
1872,14,Federal-gov,5,11th,7,Separated,?,Own-child,Amer-Indian-Eskimo,Male,6,87,25,Portugal,pchor1872
1873,32,Local-gov,99,Bachelors,4,Married-AF-spouse,Priv-house-serv,Wife,Asian-Pac-Islander,Female,43,71,0,?,rflxi1873
1874,65,Private,34,Some-college,15,Married-AF-spouse,Farming-fishing,Wife,White,Male,90,24,33,Canada,zldrs1874
1875,65,Without-pay,38,11th,14,Widowed,?,Not-in-family,Asian-Pac-Islander,Male,64,2,62,Trinadad&Tobago,ewsjm1875
1876,36,State-gov,47,9th,11,Married-AF-spouse,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,80,18,37,Germany,matxx1876
1877,25,Local-gov,85,1st-4th,6,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Female,55,82,42,England,hwdjb1877
1878,76,State-gov,42,9th,3,Never-married,Prof-specialty,Other-relative,Other,Male,34,66,64,Puerto-Rico,vzkej1878
1879,72,Never-worked,8,Bachelors,11,Married-AF-spouse,Tech-support,Own-child,Other,Female,64,30,61,Dominican-Republic,qiulo1879
1880,50,State-gov,75,9th,9,Widowed,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,67,51,55,France,sxrqv1880
1881,12,Self-emp-not-inc,73,9th,10,Divorced,Transport-moving,Not-in-family,Black,Female,68,24,41,Hong,migrt1881
1882,24,Local-gov,38,11th,16,Separated,Protective-serv,Husband,Asian-Pac-Islander,Male,10,82,80,India,iaiqr1882
1883,19,?,93,1st-4th,6,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,50,36,79,Cuba,pwhym1883
1884,67,Local-gov,92,1st-4th,15,Separated,Other-service,Other-relative,Other,Male,24,76,21,South,umqry1884
1885,10,Never-worked,85,10th,13,Married-spouse-absent,Sales,Other-relative,Black,Male,24,13,52,Vietnam,vfqre1885
1886,7,Self-emp-not-inc,11,10th,3,Married-civ-spouse,?,Not-in-family,Other,Male,57,50,99,Canada,iykln1886
1887,52,Without-pay,16,Preschool,15,Widowed,Other-service,Own-child,Black,Male,94,52,80,Honduras,lzwcf1887
1888,92,Local-gov,15,HS-grad,10,Married-AF-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,42,96,11,Thailand,thzdl1888
1889,14,Self-emp-not-inc,27,5th-6th,14,Married-AF-spouse,Exec-managerial,Husband,Black,Male,56,23,64,Trinadad&Tobago,ienof1889
1890,72,?,76,HS-grad,4,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,51,19,16,Germany,kvsyy1890
1891,46,Private,55,Masters,10,Widowed,Other-service,Unmarried,Other,Female,63,4,54,Italy,qhsyk1891
1892,99,Self-emp-inc,18,10th,11,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,24,81,43,England,tvjvf1892
1893,35,Never-worked,5,HS-grad,5,Married-spouse-absent,Craft-repair,Unmarried,White,Male,51,27,4,Holand-Netherlands,wuhxm1893
