Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y
4282,41,Never-worked,32,HS-grad,2,Divorced,Machine-op-inspct,Unmarried,Black,Male,56,26,93,aldmsuqleeohiomcoptvifdo,>50K
4283,16,?,90,7th-8th,10,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,41,31,8,gnwwaarqdeatczcudloawaqg,>50K
4284,50,?,57,Prof-school,2,Married-spouse-absent,Armed-Forces,Husband,Asian-Pac-Islander,Female,76,19,89,kwgcvnykzjbptcyijlwnkqqp,>50K
4285,39,Local-gov,21,7th-8th,12,Never-married,Machine-op-inspct,Husband,White,Female,95,35,3,dfmkfadmzatptgnxolspktgv,>50K
4286,35,Without-pay,73,Prof-school,6,Separated,?,Wife,Amer-Indian-Eskimo,Female,82,8,70,bubernyeokqhhhaftidnqcem,>50K
4287,28,?,92,Some-college,7,Married-AF-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,7,36,45,varkuhnlipkiwnckyagtazog,<=50K
4288,81,Federal-gov,67,Bachelors,11,Married-spouse-absent,Priv-house-serv,Own-child,Asian-Pac-Islander,Female,21,3,28,agjyruonrngmzvoghyemctvv,>50K
4289,37,State-gov,38,Preschool,10,Divorced,Exec-managerial,Wife,White,Female,82,92,1,spzqxmlazxhznadtdbcwvzvk,>50K
4290,1,Local-gov,85,Assoc-voc,10,Never-married,Farming-fishing,Other-relative,Black,Male,23,57,71,umkdxgycojmjsatxljrzkper,>50K
4291,81,Federal-gov,68,Assoc-acdm,7,Separated,Farming-fishing,Own-child,Black,Male,4,31,98,annubvbgmroetrfgcojzfhmf,>50K
4292,30,Private,48,Prof-school,16,Never-married,Other-service,Husband,Other,Male,5,71,73,odraoovikyquggjeelaglute,>50K
4293,34,Federal-gov,22,Prof-school,7,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,15,2,0,agadawxychsdbevtayasbizd,>50K
4294,3,Without-pay,73,HS-grad,7,Divorced,Sales,Wife,White,Female,75,74,19,vbgtdfkozvvgkqvdtgutftvi,<=50K
4295,33,Never-worked,67,Bachelors,1,Married-AF-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Female,32,77,96,sgulqkfribgfnfdrorfsywdj,>50K
4296,43,State-gov,66,Preschool,1,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,71,82,60,rikgklwvnbdvmsshfzbtsxfl,>50K
4297,89,?,93,7th-8th,13,Never-married,Sales,Unmarried,White,Female,2,78,57,lcdzhdszqqrizultjfidnqwh,<=50K
4298,1,Local-gov,96,1st-4th,2,Divorced,Handlers-cleaners,Own-child,Black,Male,1,7,36,jqwxsoddrgykmyaogyfdfrwa,>50K
4299,98,Self-emp-not-inc,96,Prof-school,8,Separated,Priv-house-serv,Wife,Asian-Pac-Islander,Female,16,10,19,gujiibkbdzbzrxbrkuhkutll,>50K
4300,56,Local-gov,63,Prof-school,9,Divorced,Other-service,Wife,Black,Male,87,74,8,kxqhxoruthpzucjxoyepwfvq,>50K
4301,49,Local-gov,45,Prof-school,4,Widowed,Farming-fishing,Wife,Asian-Pac-Islander,Female,20,91,79,mwindmbwbqoalpitlafoofbf,>50K
4302,40,Federal-gov,0,10th,16,Married-spouse-absent,Sales,Unmarried,Amer-Indian-Eskimo,Female,7,60,69,jhuppggkuvfoshzysxhwtxdr,>50K
4303,82,Never-worked,44,5th-6th,8,Married-spouse-absent,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,96,19,14,ihxpnfspnyetzeelhcwfabuj,<=50K
4304,41,Federal-gov,70,11th,11,Divorced,?,Unmarried,White,Male,18,58,97,grvqvfjhubmwkxysrmapdtgi,>50K
4305,54,Federal-gov,10,5th-6th,9,Married-AF-spouse,Transport-moving,Unmarried,White,Female,70,75,78,gpkerwkwdioicaeakjgkxjod,>50K
4306,85,Local-gov,36,Doctorate,12,Separated,Tech-support,Other-relative,White,Female,46,47,87,cpjtyjqqeiifjlcglkjtlsbs,<=50K
4307,47,Never-worked,31,12th,15,Married-civ-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,41,45,28,oijznwvdlgrwndvwrbgzoxuc,<=50K
4308,92,Federal-gov,74,Assoc-voc,5,Married-spouse-absent,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,68,21,73,osdcdfphemmjsjwcgixsflau,<=50K
4309,65,Without-pay,56,Masters,15,Married-AF-spouse,?,Husband,White,Male,52,60,33,kdocxsqizzbwftvdbfeeznpn,<=50K
4310,41,Private,19,Preschool,12,Married-AF-spouse,Other-service,Own-child,Black,Male,12,62,90,ysmcelczrzrdszwtehgqpkcj,>50K
4311,38,?,45,Masters,1,Married-spouse-absent,Transport-moving,Husband,Black,Male,57,8,94,jncgfbzpmjwndykeecvndmlf,<=50K
4312,12,Never-worked,39,11th,2,Married-AF-spouse,?,Wife,Other,Male,77,17,19,kjnwhbdoamzrteimkgxzhtbs,>50K
4313,79,Local-gov,31,Masters,10,Married-spouse-absent,Adm-clerical,Husband,Black,Male,74,1,25,byegybieimerckgnvnwejjqj,<=50K
4314,28,State-gov,14,HS-grad,14,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,88,55,40,rrvztcxnxwyixppvvbohogxu,>50K
4315,25,Without-pay,60,Prof-school,8,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,66,93,3,clffpnmlewnihxktqxpyziax,<=50K
4316,53,Self-emp-not-inc,23,Prof-school,11,Divorced,Priv-house-serv,Not-in-family,Other,Male,17,55,70,aricholuxiuukrizpowhsago,<=50K
4317,86,Self-emp-not-inc,23,11th,14,Widowed,Exec-managerial,Not-in-family,Black,Female,69,78,47,nhzmccmlucjkigkejzwzdwcd,>50K
4318,63,Never-worked,14,7th-8th,4,Married-AF-spouse,Farming-fishing,Other-relative,White,Male,13,1,45,ncsruwaldqgkbcyuyjclxojt,>50K
4319,91,Without-pay,52,9th,16,Married-AF-spouse,Tech-support,Not-in-family,Black,Male,8,43,17,mkmkaoumgedginmdmbpwngvw,>50K
4320,77,Self-emp-inc,8,Bachelors,13,Married-spouse-absent,Other-service,Husband,Black,Female,87,12,67,phhfivppffifxwdzvcfgqkmm,>50K
4321,33,Self-emp-not-inc,29,11th,15,Never-married,Prof-specialty,Unmarried,White,Female,63,54,45,zljuifwyfzmikeguhjgksmoe,>50K
4322,78,Local-gov,8,7th-8th,8,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,48,73,30,jgodvjfyfoisanvqvugauqie,<=50K
4323,8,?,51,5th-6th,6,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Female,90,21,48,fjtjxanliwlnkcinpsvfwjch,<=50K
4324,68,Never-worked,67,Some-college,6,Married-spouse-absent,?,Husband,Asian-Pac-Islander,Female,94,38,89,iffgwzsttplanheosdzauuyu,>50K
4325,46,Self-emp-not-inc,20,5th-6th,14,Married-spouse-absent,Transport-moving,Other-relative,Black,Female,48,65,73,wdtfanadvygyndtehqpiuinr,<=50K
4326,85,Private,38,Prof-school,14,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,37,59,36,zportgeyhkgogqtfgwhcjadg,<=50K
4327,45,State-gov,18,Assoc-voc,6,Married-spouse-absent,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,21,91,26,xrfdqbzxxymsudnjlinowzjr,<=50K
4328,92,Self-emp-not-inc,25,1st-4th,8,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,46,47,84,rnxqimjzqufbvurlcosewqkd,<=50K
4329,22,Private,23,Some-college,9,Married-AF-spouse,Other-service,Wife,White,Male,94,63,92,fkodxhtaobmqtbrjdlnxzguw,<=50K
4330,14,Local-gov,81,5th-6th,14,Married-spouse-absent,Sales,Other-relative,Other,Female,34,11,8,zkiupxnzyiwxakivppcoiwlb,>50K
4331,0,Never-worked,19,Assoc-voc,15,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,43,40,19,bgzcljpbqqpqowmelmpsleie,>50K
4332,50,Local-gov,24,Some-college,5,Separated,?,Not-in-family,Black,Male,28,26,10,unaizlpumprvjizotbbkbeqz,>50K
4333,54,Self-emp-inc,41,Assoc-voc,1,Divorced,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,46,35,24,hzsstafkfhmfambqbczcbwzb,<=50K
4334,50,Self-emp-inc,6,9th,16,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,10,20,96,uceripyxemrdkmpdfyvgjnle,>50K
4335,9,Self-emp-inc,65,Doctorate,11,Never-married,Other-service,Unmarried,Other,Female,89,25,4,hrrsiujgeicybeuqjyiapsal,<=50K
4336,33,Without-pay,85,12th,3,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,85,83,88,nfoikkmlighwzvbpddrzuovo,>50K
4337,40,Self-emp-not-inc,77,Bachelors,7,Married-AF-spouse,Priv-house-serv,Not-in-family,Black,Male,15,69,89,vuxjymvtmjypcecqxpjegtkw,>50K
4338,40,Local-gov,44,Prof-school,4,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,42,85,49,lmyjsbrutmimzvfphwwliize,<=50K
4339,7,Self-emp-inc,58,Preschool,9,Separated,Other-service,Wife,Other,Female,83,61,71,fsornjngbiqlyiudpyeeijss,<=50K
4340,26,?,78,7th-8th,13,Married-spouse-absent,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,1,78,30,osbykpnpuczteyruihecchyg,<=50K
4341,29,Self-emp-not-inc,34,Doctorate,7,Widowed,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,5,96,100,scpdpeqtoqfzdnwymogjpmqy,<=50K
4342,50,Private,98,Some-college,7,Widowed,Exec-managerial,Husband,Asian-Pac-Islander,Female,64,80,12,ckqrblgopzxzllrbxqdahgso,<=50K
4343,57,State-gov,40,Assoc-voc,5,Married-civ-spouse,Farming-fishing,Husband,Other,Male,79,36,73,fbssezmyvdkrannnbfzlmdde,<=50K
4344,17,Without-pay,59,11th,16,Separated,Adm-clerical,Wife,Black,Male,49,64,97,ewxyagpwzaxsshdkuwbpscsi,>50K
4345,10,?,69,Doctorate,6,Divorced,Transport-moving,Other-relative,Other,Female,26,28,74,xhhcnzzrtkwvppffgbbanama,<=50K
4346,43,Private,18,9th,16,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,21,90,81,jfsljdntsbiksxsrruqfedgm,>50K
4347,62,Self-emp-inc,68,12th,2,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,45,55,83,iplcdpejrnbyzdwuagghabqu,>50K
4348,97,Without-pay,66,9th,8,Never-married,Transport-moving,Own-child,White,Male,71,98,18,wulemaqhqdbdposssvpgamzk,<=50K
4349,65,State-gov,100,10th,10,Married-spouse-absent,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,12,22,6,lmkdgcwjkawpyzubrjrwzvgm,<=50K
4350,19,Private,9,1st-4th,7,Never-married,Transport-moving,Own-child,White,Male,27,45,68,xteowsjodwszvjghibchcycv,<=50K
4351,93,Private,87,Doctorate,10,Separated,Sales,Own-child,Asian-Pac-Islander,Male,62,21,20,ostwajnakmstwewbcvymtcnj,<=50K
4352,6,Without-pay,41,9th,6,Married-AF-spouse,Priv-house-serv,Not-in-family,White,Male,85,11,22,iujbvlqgkvvscwtntupxgidy,>50K
4353,5,Private,31,Doctorate,10,Separated,Armed-Forces,Unmarried,Black,Male,40,53,22,nibucdvengflbsorjdoiioxm,<=50K
4354,68,Federal-gov,38,5th-6th,14,Married-spouse-absent,Tech-support,Husband,Black,Female,85,47,58,ndvhvuxtztkybsannijxtuqk,<=50K
4355,66,Never-worked,80,Prof-school,13,Never-married,Priv-house-serv,Own-child,Black,Female,40,6,85,rhwhllvnrohmfohokvpqotqs,>50K
4356,40,Federal-gov,44,5th-6th,12,Widowed,Other-service,Wife,Asian-Pac-Islander,Male,10,89,83,mmvfsthprcvqlvldalauheuv,>50K
4357,80,Never-worked,43,Preschool,1,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,38,24,17,dgvrmepfslvqcbyledauxbpn,>50K
4358,71,Without-pay,98,12th,15,Never-married,Exec-managerial,Other-relative,White,Male,50,44,12,llhwgepxcdukbwnipjxvjgkj,>50K
4359,40,Private,70,1st-4th,10,Married-spouse-absent,Exec-managerial,Husband,Other,Male,19,54,99,balxziskcbckxyhfzcffssls,<=50K
4360,24,Private,64,Assoc-voc,12,Never-married,Sales,Unmarried,Other,Male,10,46,64,tasdnwhffptzgbmkoexvcppb,<=50K
4361,87,Self-emp-inc,7,9th,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,43,54,13,ccxqcglutnefsofmkastjjet,>50K
4362,52,Never-worked,62,Doctorate,8,Never-married,?,Husband,Amer-Indian-Eskimo,Female,22,26,81,aslwugrochofblwnpfpdpxbt,<=50K
4363,22,Local-gov,13,7th-8th,4,Married-AF-spouse,Sales,Wife,Asian-Pac-Islander,Female,51,46,46,jyuwxwilhfbpzjiwqbfxzcwu,>50K
4364,41,Without-pay,9,Assoc-acdm,12,Married-civ-spouse,Tech-support,Unmarried,White,Male,25,52,43,twlfxtxmernrbkftfbisgftw,>50K
4365,6,Federal-gov,26,Prof-school,12,Married-spouse-absent,?,Husband,Other,Female,65,8,26,tavqjjzqcjeefqzgxihpkdaj,>50K
4366,78,?,60,7th-8th,3,Divorced,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,72,2,82,rsvmvkhoowcajhowndfcrlpb,>50K
4367,51,Self-emp-inc,17,Bachelors,11,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,66,33,11,acajjzreiuckfrwkzalxaqzj,>50K
4368,39,Federal-gov,93,1st-4th,15,Divorced,Tech-support,Husband,Asian-Pac-Islander,Male,12,82,94,efpvtbczozmqiuwzqusbmihq,<=50K
4369,24,Without-pay,32,9th,12,Never-married,Priv-house-serv,Own-child,Black,Male,49,92,27,xqnhtbafsrbkyfosesjkhhqm,<=50K
4370,31,Private,50,7th-8th,3,Married-AF-spouse,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,48,52,5,plbrpvwkebyuyemqvysrsqgl,>50K
4371,20,Private,23,10th,15,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Male,0,64,15,ngagodrwsnftjxirdceolezd,<=50K
4372,18,?,21,9th,6,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,33,49,38,teotnsokwuvtbbprraszpuoo,>50K
4373,35,Without-pay,25,12th,14,Widowed,Adm-clerical,Other-relative,Other,Female,15,32,89,amxxshdanxlwollrxuuetdci,<=50K
4374,96,?,35,Prof-school,14,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,49,23,60,ecdjzazmtoqcmonrhguorzec,>50K
4375,84,Never-worked,96,9th,8,Widowed,Adm-clerical,Other-relative,Other,Female,19,33,64,ffqzdtjdtsdknpsquoshzizo,>50K
4376,88,?,57,7th-8th,1,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,32,19,59,inzvigebhjaalefyjlwpgrgn,<=50K
4377,96,Never-worked,5,7th-8th,12,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,70,74,82,zncwpmlqvlapyxlngyhluryi,>50K
4378,91,Local-gov,62,Masters,14,Divorced,Tech-support,Wife,White,Female,76,75,99,mztnwaqlakakmfewbnvruzim,<=50K
4379,44,Never-worked,77,Masters,7,Married-civ-spouse,Exec-managerial,Other-relative,Other,Female,41,0,54,sqceuaqnuestyhgneamunxrz,>50K
4380,100,Without-pay,64,9th,16,Widowed,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,100,29,87,taxgbxzsbyzzjrdyhzumntjb,<=50K
4381,82,Never-worked,25,Assoc-acdm,11,Married-AF-spouse,Tech-support,Husband,White,Male,13,21,62,rtqypykcojuvvbtlahdmftmc,>50K
4382,22,Never-worked,33,12th,10,Separated,Handlers-cleaners,Own-child,Black,Female,10,75,13,clfpmtnonafqghgfnfeeznrr,<=50K
4383,98,Local-gov,70,HS-grad,2,Divorced,Protective-serv,Own-child,Other,Female,35,54,26,lhkiqqfhhrrpgkdgfehaetar,>50K
4384,31,Private,80,Doctorate,4,Married-civ-spouse,Adm-clerical,Other-relative,Other,Female,10,49,87,vavstariaugalsbrluilimzu,>50K
4385,50,Without-pay,46,Masters,11,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,9,9,86,jfypwrstndufvuxuhvfeijqy,<=50K
4386,18,?,1,Some-college,6,Separated,Other-service,Other-relative,Asian-Pac-Islander,Male,54,20,0,lsxaxlfyozenjusitcqpfpwf,>50K
4387,78,Self-emp-not-inc,11,Doctorate,4,Separated,Sales,Own-child,Asian-Pac-Islander,Female,89,70,98,roudakzqhcwjfpqmalmxnvde,>50K
4388,7,?,51,Assoc-voc,4,Married-civ-spouse,Tech-support,Wife,White,Male,97,88,85,dqmakblokuxztccmxqmyopth,>50K
4389,11,Without-pay,17,Masters,2,Never-married,Other-service,Own-child,Other,Female,96,18,56,dxhwodayrhtmynxpkbbtwxwz,<=50K
4390,63,Self-emp-not-inc,63,HS-grad,16,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,10,89,92,icsdvyildgslcdicagpbxbte,>50K
4391,74,Never-worked,6,Some-college,11,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,30,19,20,tkezxvkwjsrndmgxutflarvv,<=50K
4392,57,Local-gov,50,5th-6th,16,Never-married,Transport-moving,Own-child,Black,Female,30,12,48,wrkiapxgstezthgyqgatmafx,<=50K
4393,58,Self-emp-not-inc,34,12th,5,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,45,73,83,uptofgahnldppgqwbnkzruek,>50K
4394,38,Self-emp-inc,83,Masters,11,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,19,62,72,ngmjuyyobeqyzkfkgwyluvwv,>50K
4395,41,?,7,Assoc-acdm,12,Separated,Machine-op-inspct,Wife,Black,Female,58,44,43,cjpwgztywyoaldvbccfvmwdq,>50K
4396,86,Local-gov,21,12th,11,Widowed,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,86,2,17,glzrbqmnzxuzdopqzonufbmd,>50K
4397,64,Private,21,Doctorate,2,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,88,48,45,dftakjabzqovyquqdmlqfnae,>50K
4398,34,?,1,9th,11,Separated,Priv-house-serv,Own-child,Black,Male,50,53,7,ffjwknlcjksjdemmaofeesgz,<=50K
4399,81,Never-worked,77,Assoc-acdm,1,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Male,52,53,7,wzzpkhztoymknfewvrtpskuy,<=50K
4400,42,?,14,Preschool,15,Never-married,Other-service,Husband,Other,Female,3,53,60,asdtvbquchviyjmkjveczfpx,>50K
4401,52,Self-emp-not-inc,45,Bachelors,4,Separated,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,75,66,27,vgijpazocrsszplsfxprmcii,<=50K
4402,70,Federal-gov,79,5th-6th,14,Married-AF-spouse,Armed-Forces,Husband,Black,Female,29,79,23,ytygfymqvqhcfjjtftxiddsu,>50K
4403,3,Self-emp-inc,80,Assoc-acdm,6,Separated,Adm-clerical,Not-in-family,White,Female,7,19,84,zhjklpwbjreelooxagoprkvy,>50K
4404,40,Private,16,HS-grad,16,Widowed,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,76,9,0,yicqqnhkbcstcaytlmakcrng,<=50K
4405,91,Self-emp-not-inc,41,Assoc-acdm,3,Widowed,Transport-moving,Unmarried,Other,Female,10,56,82,dcmgowxxdxkntaqvrmsxzvbf,>50K
4406,76,Federal-gov,43,Assoc-voc,4,Separated,Prof-specialty,Wife,Other,Male,79,92,69,hwbaexbmvnpqqbbwhkxzivth,<=50K
4407,39,Self-emp-inc,69,Preschool,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Male,62,67,97,thkkancaudhihfnuolqfwphr,>50K
4408,85,?,81,Assoc-acdm,15,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,23,37,69,fijvkxyyxvxzrvieenpuygkj,>50K
4409,25,Never-worked,71,Masters,7,Married-AF-spouse,Sales,Unmarried,Asian-Pac-Islander,Female,82,91,91,hiygjgmqzvuenvubtesbbatk,<=50K
4410,0,Self-emp-not-inc,33,9th,6,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,88,33,55,qajekidrisgjabczqjhyvifg,<=50K
4411,34,Self-emp-not-inc,92,1st-4th,16,Never-married,Exec-managerial,Unmarried,Black,Female,63,65,78,gyapilbftejdltkgykqarczp,<=50K
4412,65,Self-emp-not-inc,25,Masters,10,Widowed,Craft-repair,Wife,Other,Male,17,44,22,vnwcvtpaxfbaahtpthoxkyvh,>50K
4413,43,Local-gov,61,12th,4,Widowed,Farming-fishing,Unmarried,Asian-Pac-Islander,Female,97,89,44,wyldfqmkacfrudyatvkstfcd,<=50K
4414,37,Without-pay,65,12th,8,Never-married,Adm-clerical,Unmarried,Black,Female,94,25,55,wkmdpzmnfxxqfffvimdhhtgs,>50K
4415,89,Federal-gov,79,Assoc-voc,13,Never-married,Adm-clerical,Husband,Black,Female,65,71,92,dxkajljaaoydivxpymtrfshw,>50K
4416,87,?,65,7th-8th,5,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,33,82,50,lyulirlyzatmonsmutifugsj,<=50K
4417,42,Private,97,Bachelors,13,Divorced,Prof-specialty,Own-child,Black,Male,61,65,73,ewquzlypfxringlulfnhkaeg,<=50K
4418,68,Local-gov,97,5th-6th,7,Married-AF-spouse,?,Other-relative,Asian-Pac-Islander,Male,35,57,88,xgmjseaogsqbpwafyxagoysv,>50K
4419,52,Private,90,7th-8th,9,Married-AF-spouse,Farming-fishing,Not-in-family,White,Female,8,4,19,repbqdsfkyasjxtysdvmjvpx,>50K
4420,71,Federal-gov,0,10th,11,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,64,78,45,zjnxvrkbexfenuzbzbaejkeq,<=50K
4421,93,Local-gov,8,Prof-school,11,Separated,Transport-moving,Wife,Amer-Indian-Eskimo,Female,83,54,6,xvapupiqaezjlmtfsidpywqs,<=50K
4422,1,?,23,HS-grad,12,Separated,Tech-support,Husband,Other,Male,98,88,91,psolhmqfyhucpbgnudoirkzl,>50K
4423,23,Self-emp-not-inc,42,5th-6th,6,Widowed,Armed-Forces,Not-in-family,Black,Female,76,63,3,zmlxckjupdnuwwoatskjucix,>50K
4424,87,Self-emp-inc,100,Prof-school,4,Separated,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,96,33,78,hykiycufsttpomkmjxooglef,>50K
4425,88,?,14,10th,11,Married-civ-spouse,?,Other-relative,Other,Female,23,67,75,tgswfbizfxhjcvwsbcyahwiv,>50K
4426,89,Federal-gov,75,Bachelors,10,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,47,57,34,avlcjjvlcspjqgqgzzvgkjti,<=50K
4427,69,State-gov,66,7th-8th,10,Widowed,Priv-house-serv,Husband,Other,Male,47,22,51,metksmfsidcvhbdacocwocxm,>50K
4428,22,Self-emp-inc,75,Prof-school,5,Married-spouse-absent,Priv-house-serv,Own-child,Black,Female,83,96,96,yubufjqchxbdvuwiaiftelji,>50K
4429,80,Self-emp-not-inc,10,HS-grad,15,Separated,Tech-support,Not-in-family,Black,Male,80,15,24,vhilqivmnaphkzjjmghkybvz,<=50K
4430,95,Self-emp-inc,70,10th,10,Divorced,Machine-op-inspct,Husband,Other,Female,67,75,71,vymuryjsoslymsnjquywmdpu,<=50K
4431,64,Private,93,Bachelors,3,Married-AF-spouse,Protective-serv,Husband,White,Female,53,67,9,bsxrimndbttxnhdmuevelape,<=50K
4432,67,Never-worked,6,1st-4th,3,Married-spouse-absent,Other-service,Wife,Black,Female,7,84,23,lewwiilcacvqjqfurjhuhypy,>50K
4433,97,Self-emp-inc,66,Bachelors,1,Never-married,Farming-fishing,Unmarried,Other,Male,25,32,65,anznqyllposrzkwoeqtutdwe,>50K
4434,31,Local-gov,22,Bachelors,15,Divorced,Exec-managerial,Own-child,Black,Male,6,58,13,gpfvfxxxpnxlecyxqpihuqxd,<=50K
4435,70,Federal-gov,14,HS-grad,13,Separated,Other-service,Own-child,Other,Female,77,49,75,jdwytlnhxtcietdrzcamqtgm,<=50K
4436,52,Without-pay,4,Assoc-acdm,16,Married-civ-spouse,Protective-serv,Own-child,Asian-Pac-Islander,Female,73,34,1,jfeqmzveblyttxhrugneskba,<=50K
4437,64,Never-worked,3,Preschool,5,Widowed,Prof-specialty,Not-in-family,White,Male,18,47,69,qtmxdmjgqcnoxctadldllecr,<=50K
4438,8,Local-gov,29,Preschool,2,Married-spouse-absent,Handlers-cleaners,Wife,Black,Female,82,56,64,udcjlewtmkkjhijgyskktxqg,<=50K
4439,24,Without-pay,35,Prof-school,15,Married-AF-spouse,Exec-managerial,Not-in-family,Other,Male,25,0,62,bbvckdvbadrlihiyfppdzbsr,<=50K
4440,70,Federal-gov,14,Doctorate,10,Married-AF-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,76,92,12,pauxekbpczlrpxvqpciscemm,<=50K
4441,75,Local-gov,64,Preschool,2,Never-married,?,Unmarried,Amer-Indian-Eskimo,Female,98,58,67,oubvjpumuqheotnyoymxlnmm,>50K
4442,68,Private,43,Some-college,3,Married-spouse-absent,?,Other-relative,Black,Male,47,23,66,atalbqnkxdvkdlytssxlvybx,<=50K
4443,62,Local-gov,20,Preschool,14,Divorced,Adm-clerical,Wife,Black,Female,50,20,16,bveouddmguabqvgurtzrvstb,<=50K
4444,71,Federal-gov,42,Bachelors,7,Married-spouse-absent,Adm-clerical,Wife,Asian-Pac-Islander,Male,85,12,53,cynghmtsfimgaytoedfrclue,<=50K
4445,25,Self-emp-not-inc,36,7th-8th,16,Separated,Protective-serv,Wife,Other,Female,53,68,57,yrjbeawbnuhemotoqteaednp,>50K
4446,51,Self-emp-inc,80,Some-college,3,Married-spouse-absent,Craft-repair,Wife,Amer-Indian-Eskimo,Male,34,34,71,qwgtulocepzgwxtthsepgbpj,<=50K
4447,42,State-gov,68,Masters,4,Divorced,Adm-clerical,Not-in-family,White,Male,57,57,97,wfxgupiuiohcedtkuwxiksix,<=50K
4448,5,Private,84,1st-4th,5,Never-married,Prof-specialty,Wife,Other,Male,87,72,49,mnjitbpmbkrvgppenavgsyzz,>50K
4449,37,Private,86,Assoc-voc,11,Separated,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,87,30,50,ydlwacisezvhnokllzuarzly,<=50K
4450,4,Never-worked,62,Bachelors,14,Never-married,Adm-clerical,Unmarried,Other,Male,78,97,38,btixolrdyzwsynokqcugdlof,<=50K
4451,62,Without-pay,26,Some-college,7,Widowed,Armed-Forces,Own-child,Other,Male,55,20,31,gkjtuqgvutxycfcdebuveaul,<=50K
4452,42,Never-worked,17,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,70,64,15,rnpopblriugeiuivakhnagkf,<=50K
4453,12,Self-emp-inc,25,Prof-school,15,Never-married,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,18,65,44,uhmswrexarmgnqqpzmrrkjwg,<=50K
4454,16,Local-gov,55,Bachelors,1,Never-married,Farming-fishing,Other-relative,Asian-Pac-Islander,Female,71,61,79,rrbyukqfyxnxymoxstpnrekj,<=50K
4455,57,Federal-gov,52,10th,8,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,16,65,66,wvrguvgfgkwxwclaxwtppkce,>50K
